id,name,chain_type,address,phone,website,latitude,longitude,rating,reviews_count,price_level,opening_hours,opening_hours_enhanced,opening_hours_compact,business_status,types,vicinity,searchCity,collectionMethod,placeId,googleMapsUrl,last_updated,data_confidence
133,フレッシュフィットネス24福山神辺店,その他,日本、〒720-2117 広島県福山市神辺町下御領８０８,084-967-5353,https://fresh-fitness24.com/,34.5635372,133.3970291,4.6,42,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"establishment, health, point_of_interest, gym",福山市神辺町下御領８０８,井原市,nearby_search,ChIJWfi7QPkXUTURSOZzeBRZsNw,https://maps.google.com/?place_id=ChIJWfi7QPkXUTURSOZzeBRZsNw,2025-07-28,1.00
134,Studio TAIKA 福山市のマシンピラティススタジオ,その他,日本、〒720-2122 広島県福山市神辺町新湯野28−６,,https://studio.taika-fukuyama.com/,34.5591029,133.3894795,5,32,,月曜日: 9時30分～19時00分; 火曜日: 9時30分～19時00分; 水曜日: 9時30分～19時00分; 木曜日: 定休日; 金曜日: 9時30分～19時00分; 土曜日: 9時30分～19時00分; 日曜日: 9時30分～19時00分,"⏰ 月～水・金～日: 9時30分～19時00分
🚫 定休日: 木",木定休,OPERATIONAL,"point_of_interest, health, establishment, gym, physiotherapist",福山市神辺町新湯野28−６,井原市,nearby_search,ChIJ75_Z7L0XUTURYVOKqPyrObs,https://maps.google.com/?place_id=ChIJ75_Z7L0XUTURYVOKqPyrObs,2025-07-28,0.90
135,24/7ピラティス 福山店,その他,日本、〒720-2122 広島県福山市神辺町新湯野25−８,,https://real-pilates.jp/lp/rp/md/md_ad_cam_mn_off_fukuyama_2505/?utm_source=googmybu&utm_medium=organic&utm_campaign=fukuyama,34.5562364,133.3883665,,,,月曜日: 8時00分～21時00���; 火曜日: 8時00分～21時00分; 水曜日: 8時00分～21時00分; 木曜日: 8時00分～21時00分; 金曜日: 8時00分～21時00分; 土曜日: 8時00分～21時00分; 日曜日: 8時00分～21時00分,"⏰ 月: 8時00分～21時00���
⏰ 火～日: 8時00分～21時00分",8:00～21:00,OPERATIONAL,"establishment, point_of_interest, health, gym",福山市神辺町新湯野25−８,井原市,nearby_search,ChIJqVJCCtIXUTUR6fsZ7lsw_b4,https://maps.google.com/?place_id=ChIJqVJCCtIXUTUR6fsZ7lsw_b4,2025-07-28,0.80
136,24/7FIT／ワークアウト 福山店,その他,日本、〒720-2122 広島県福山市神辺町新湯野25−８,,,34.5562364,133.3883665,,,,月曜日: 7時00分～0時00分; 火曜日: 7時00分～0時00分; 水曜日: 7時00分～0時00分; 木曜日: 7時00分～0時00分; 金曜日: 7時00分～0時00分; 土曜日: 7時00分～0時00分; 日曜日: 7時00分～0時00分,⏰ 月～日: 7時00分～0時00分,7:00～0:00,OPERATIONAL,"establishment, point_of_interest, gym, health",福山市神辺町新湯野25−８,井原市,nearby_search,ChIJv4U--zgXUTUR54VMSeB2txE,https://maps.google.com/?place_id=ChIJv4U--zgXUTUR54VMSeB2txE,2025-07-28,0.70
137,KSTR,その他,日本、〒720-2122 広島県福山市神辺町新湯野74−１８,084-967-5013,,34.5530466,133.3889341,,,,,営業時間不明,営業時間不明,OPERATIONAL,"gym, health, establishment, point_of_interest",福山市神辺町新湯野74−１８,井原市,nearby_search,ChIJu6Srhb0XUTURln4SxXqf8PQ,https://maps.google.com/?place_id=ChIJu6Srhb0XUTURln4SxXqf8PQ,2025-07-28,0.70
138,完全個室で24時間通えるジムFOUND福山神辺店,その他,日本、〒720-2121 広島県福山市神辺町湯野376番地1-6,084-999-6476,https://found-gym.jp/shop/kannabe,34.5483806,133.3819668,5,13,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"spa, health, gym, establishment, point_of_interest",福山市神辺町湯野376番地1-6,井原市,nearby_search,ChIJu2W_6lMXUTURZ1Wcc7XJlmE,https://maps.google.com/?place_id=ChIJu2W_6lMXUTURZ1Wcc7XJlmE,2025-07-28,1.00
139,スポーツクラブ フィッタ神辺,その他,日本、〒720-2107 広島県福山市神辺町新道上 2丁目10−26,0120-240-142,https://www.fitta.jp/kannabe/?utm_source=google&utm_medium=maps,34.5447501,133.3571912,3.7,68,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 定休日; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"point_of_interest, gym, health, establishment, spa",福山市神辺町新道上 2丁目10−26,井原市,nearby_search,ChIJ25a1HxAXUTURMUJSp8_e3fc,https://maps.google.com/?place_id=ChIJ25a1HxAXUTURMUJSp8_e3fc,2025-07-28,1.00
140,カーブス 神辺モール,Curves,日本、〒720-2123 広島県福山市神辺町川北１４３５,084-963-1005,https://www.curves.co.jp/gmb690/?s_id=91145,34.5428599,133.3640859,4.5,16,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火���日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月・水～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"gym, point_of_interest, spa, health, establishment",福山市神辺町川北１４３５,井原市,nearby_search,ChIJjTNYaQMXUTURHaXbIgrWjGU,https://maps.google.com/?place_id=ChIJjTNYaQMXUTURHaXbIgrWjGU,2025-07-28,1.00
141,キッズスクール フィッタ神辺,その他,日本、〒720-2107 広島県福山市神辺町新道上 2丁目10-26,0120-240-142,https://www.fitta.jp/kannabe/kids/?utm_source=google&utm_medium=maps,34.5434113,133.3584304,4.2,5,,月曜日: 9時00分～23時00分; 火曜日: 9時00分～23時00分; 水曜日: 9時00分～23時00分; 木曜日: 定休日; 金曜日: 9時00分～23時00分; 土曜日: 9時00分～20時00分; 日曜日: 9時00分～20時00分,"⏰ 月～水・金: 9時00分～23時00分
🚫 定休日: 木
⏰ 土・日: 9時00分～20時00分",木定休,OPERATIONAL,"point_of_interest, establishment, gym, health",福山市神辺町新道上 2丁目10-26,井原市,nearby_search,ChIJ5ahW2qAXUTURyHeFJFY5KwA,https://maps.google.com/?place_id=ChIJ5ahW2qAXUTURyHeFJFY5KwA,2025-07-28,0.90
142,カーブス 岡山総社,Curves,日本、〒719-1126 岡山県総社市総社１０００−１ アクロスプラザ総社 1F,0866-95-2111,https://www.curves.co.jp/gmb690/?s_id=91399,34.6761248,133.7600007,4.4,23,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"health, establishment, gym, spa, point_of_interest",総社市総社１０００−１ アクロスプラザ総社 1F,総社市,nearby_search,ChIJLyYKbhlVUTURmOe1af8DGpo,https://maps.google.com/?place_id=ChIJLyYKbhlVUTURmOe1af8DGpo,2025-07-28,1.00
143,OSKスポーツクラブ総社,その他,日本、〒719-1156 岡山県総社市門田３８１,0866-94-0888,https://bit.ly/3nZ3DFr,34.6772316,133.7404172,3.5,41,,月曜日: 9時00分～21時30分; 火曜日: 定休日; 水曜日: 9時00分～21時30分; 木曜日: 9時00分～21時30分; 金曜日: 9時00分～21時30分; 土曜日: 9時00分～21時30分; 日曜日: 9時00分～18時00分,"⏰ 月・水～土: 9時00分～21時30分
🚫 定休日: 火
⏰ 日: 9時00分～18時00分",火定休,OPERATIONAL,"establishment, gym, spa, health, point_of_interest",総社市門田３８１,総社市,nearby_search,ChIJTe0_HfFUUTURW-lQ2BDNMuQ,https://maps.google.com/?place_id=ChIJTe0_HfFUUTURW-lQ2BDNMuQ,2025-07-28,1.00
144,【パーソナルピラティス】ELEMENT（エレメント）総社店,その他,日本、〒719-1131 岡山県総社市中央１丁目２−１０８,0866-33-0301,https://element-gym.com/element-top/pilates/,34.6728236,133.7442716,5,2,,月曜日: 9時00分～22時00分; 火曜日: 9時00分～22時00分; 水曜日: 9時00分～22時00分; 木曜日: 9時00分～22時00分; 金曜日: 9時00分～22時00分; 土曜日: 9時00分～18時00分; 日曜日: 9時00分～18時00分,"⏰ 月～金: 9時00分～22時00分
⏰ 土・日: 9時00分～18時00分",9:00～22:00,OPERATIONAL,"gym, health, establishment, point_of_interest",総社市中央１丁目２−１０８,総社市,nearby_search,ChIJZ3g4dABVUTURnsQfWjC50kw,https://maps.google.com/?place_id=ChIJZ3g4dABVUTURnsQfWjC50kw,2025-07-28,0.90
145,インドアゴルフクラブ総社,その他,日本、〒719-1131 岡山県総社市中央１丁目２−１０８,,,34.6728162,133.7442472,,,,月曜日: 6時00分���22時00分; 火曜日: 6時00分～22時00分; 水曜日: 6時00分～22時00分; 木曜日: 6時00分～22時00分; 金曜日: 6時00分～22時00分; 土曜日: 6時00分～22時00分; 日曜日: 6時00分～22時00分,"⏰ 月: 6時00分���22時00分
⏰ 火～日: 6時00分～22時00分",6:00～22:00,OPERATIONAL,"point_of_interest, health, gym, establishment",総社市中央１丁目２−１０８,総社市,nearby_search,ChIJwZaUIgBVUTURvjwu60XWq78,https://maps.google.com/?place_id=ChIJwZaUIgBVUTURvjwu60XWq78,2025-07-28,0.70
146,nichigetsu,その他,日本、〒719-1131 岡山県総社市中央２丁目１９−１３,0866-33-9153,https://www.instagram.com/nichigetsu_circle/,34.6751215,133.7447213,,,,,営業時間不明,営業時間不明,OPERATIONAL,"health, establishment, point_of_interest, gym",総社市中央２丁目１９−１３,総社市,nearby_search,ChIJDSRaQgBVUTURwHQjuKpkELc,https://maps.google.com/?place_id=ChIJDSRaQgBVUTURwHQjuKpkELc,2025-07-28,0.80
147,goodyee グーディー,その他,日本、〒719-1131 岡山県総社市中央１丁目５−３０ モリヤビル ２F,0866-33-9045,https://goodyeejapan.wixsite.com/website,34.6729426,133.7429676,5,7,,月曜日: 9時30分～17時00分; 火曜日: 9時30分～17時00分; 水曜日: 9時30分～17時00分; 木曜日: 9時30分～17時00分; 金曜日: 9時30分～17時00分; 土曜日: 9時30分～17時00分; 日曜日: 定休日,"⏰ 月～土: 9時30分～17時00分
🚫 定休日: 日",日定休,OPERATIONAL,"gym, spa, establishment, point_of_interest, health",総社市中央１丁目５−３０ モリヤビル ２F,総社市,nearby_search,ChIJVVUJYvdUUTURNAurWLJWxcM,https://maps.google.com/?place_id=ChIJVVUJYvdUUTURNAurWLJWxcM,2025-07-28,1.00
148,chocoZAP総社,その他,日本、〒719-1136 岡山県総社市駅前２丁目５−５ 新世紀観光第二ビル 1F,,https://chocozap.jp/?utm_source=googlemap&utm_campaign=googlemap&utm_term=soja&utm_content=choco0247&utm_medium=googlemap,34.6729739,133.7403536,3.2,5,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"health, gym, point_of_interest, establishment",総社市駅前２丁目５−５ 新世紀観光第二ビル 1F,総社市,nearby_search,ChIJGeIM9FxVUTURrU2erYIS09M,https://maps.google.com/?place_id=ChIJGeIM9FxVUTURrU2erYIS09M,2025-07-28,0.80
149,ＮＢＭＡ極真空手・岡山「総社道場」,その他,日本、〒719-1134 岡山県総社市真壁４２３−１,086-232-9000,https://nbma-okayama.jp/info/sojya/,34.6662243,133.7482876,,,,月曜日: 10時00分～22時00分; 火曜日: 10時00分～22時00分; 水曜日: 10時00分～22時00分; 木曜日: 10時00分～22時00分; 金曜日: 10時00分～22時00分; 土曜日: 10時00分～22時00分; 日曜日: 10時00分～19時30分,"⏰ 月～土: 10時00分～22時00分
⏰ 日: 10時00分～19時30分",10:00～22:00,OPERATIONAL,"gym, point_of_interest, health, establishment",総社市真壁４２３−１,総社市,nearby_search,ChIJuwbp3FVUUTURpg-UXfZY_KM,https://maps.google.com/?place_id=ChIJuwbp3FVUUTURpg-UXfZY_KM,2025-07-28,0.90
150,整体・鍼灸・エステ・ピラティス studio508/鍼灸整骨院508-konoha-,その他,日本、〒719-1125 岡山県総社市井手１５１−１,0866-90-0508,http://508konoha.com/,34.6711591,133.7571551,4.4,14,,月曜日: 9時00分～20時00分; 火曜日: 定休日; 水曜日: 9時00分～20時00分; 木曜日: 9時00分～20時00分; 金曜日: 9時00分～20���00分; 土曜日: 9時00分～20時00分; 日曜日: 9時00分～20時00分,"⏰ 月・水・木・土・日: 9時00分～20時00分
🚫 定休日: 火
⏰ 金: 9時00分～20���00分",火定休,OPERATIONAL,"health, beauty_salon, gym, point_of_interest, establishment",総社市井手１５１−１,総社市,nearby_search,ChIJidEVYANVUTUR19d5B4c18Zo,https://maps.google.com/?place_id=ChIJidEVYANVUTUR19d5B4c18Zo,2025-07-28,1.00
151,キビジム,その他,日本、〒719-1126 岡山県総社市総社１０３５−１,0866-31-5900,https://kibigym.jp/,34.6767034,133.7589003,5,30,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"health, point_of_interest, gym, spa, establishment",総社市総社１０３５−１,総社市,nearby_search,ChIJsZUFAABVUTURvxqWq7dAYKk,https://maps.google.com/?place_id=ChIJsZUFAABVUTURvxqWq7dAYKk,2025-07-28,1.00
152,総社子供運動教室 508base & KARADA Academy［キッズダンス/1-6歳知育運動教室/貸スタジオ］studio508第2スタジオ,その他,日本、〒719-1134 岡山県総社市真壁１３９９,,https://www.instagram.com/soja_athletic508/,34.6671079,133.733465,5,1,,月曜日: 10時00分～17時00分; 火曜日: 10時00分～17時00分; 水曜日: 10時00分～17時00分; 木曜日: 10時00分～17時00分; 金曜日: 10時00分～17時00分; 土曜日: 10時00分～17時00分; 日曜日: 10時00分～17時00分,⏰ 月～日: 10時00分～17時00分,10:00～17:00,OPERATIONAL,"health, point_of_interest, gym, establishment",総社市真壁１３９９,総社市,nearby_search,ChIJTxS9HodVUTURo-62lhb5J-Y,https://maps.google.com/?place_id=ChIJTxS9HodVUTURo-62lhb5J-Y,2025-07-28,0.80
153,W-FIT24 総社店,その他,日本、〒719-1125 岡山県総社市井手１０４９−１,0866-94-8155,https://w-fit24.jp/soja/,34.6776349,133.7658374,4.2,38,,月曜日: 24 時間営業; 火曜日: 24 時間営業; 水曜日: 24 時間営業; 木曜日: 24 時間営業; 金曜日: 24 時間営業; 土曜日: 24 時間営業; 日曜日: 24 時間営業,24時間営業,24時間営業,OPERATIONAL,"health, gym, establishment, point_of_interest",総社市井手１０４９−１,総社市,nearby_search,ChIJPZswmbRVUTURPUB9G7S5aw4,https://maps.google.com/?place_id=ChIJPZswmbRVUTURPUB9G7S5aw4,2025-07-28,1.00
154,カーブス 真備ニシナ,Curves,日本、〒710-1313 岡山県倉敷市真備町川辺２１３２,086-697-1555,https://www.curves.co.jp/gbp_2209tr_3490/?s_id=91875,34.6386917,133.7148278,4.6,9,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火��日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月・水～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"establishment, spa, gym, point_of_interest, health",倉敷市真備町川辺２１３２,総社市,nearby_search,ChIJgS_4N61WUTURD2rcPLz8CMM,https://maps.google.com/?place_id=ChIJgS_4N61WUTURD2rcPLz8CMM,2025-07-28,1.00
155,SpopFitness,その他,日本、〒716-0035 岡山県高梁市栄町１９４３−１,0866-56-1881,https://www.spopfitness.com/,34.7897615,133.6153983,5,1,,月曜日: 10時00分～20時00分; 火曜日: 定休日; 水曜日: 10時00分～20時00分; 木曜日: 10時00分～20時00分; 金曜日: 10時00分～20時00分; 土曜日: 10時00分～20時00分; 日曜日: 10時00分～18時00分,"⏰ 月・水～土: 10時00分～20時00分
🚫 定休日: 火
⏰ 日: 10時00分～18時00分",火定休,OPERATIONAL,"establishment, point_of_interest, health, gym",高梁市栄町１９４３−１,高梁市,nearby_search,ChIJ9bu6Tq2zVjURnNAk9ImEsdE,https://maps.google.com/?place_id=ChIJ9bu6Tq2zVjURnNAk9ImEsdE,2025-07-28,0.90
156,Nima Gym,その他,日本、〒716-0011 岡山県高梁市本町４１−１,0866-56-1125,https://nimagym0809.wixsite.com/website,34.79673,133.6157273,5,4,,,営業時間不明,営業時間不明,CLOSED_TEMPORARILY,"point_of_interest, gym, health, establishment",高梁市本町４１−１,高梁市,nearby_search,ChIJFROTUiyzVjURM-GBvApwk1E,https://maps.google.com/?place_id=ChIJFROTUiyzVjURM-GBvApwk1E,2025-07-28,0.75
157,スタジオかりめぇら駐車場,その他,日本、〒716-0004 岡山県高梁市内山下,,,34.8113051,133.6169356,,,,,営業時間不明,営業時間不明,OPERATIONAL,"establishment, point_of_interest, gym, health",高梁市内山下,高梁市,nearby_search,ChIJcbFCSTWzVjURh5hicih57SU,https://maps.google.com/?place_id=ChIJcbFCSTWzVjURh5hicih57SU,2025-07-28,0.60
158,カーブス ゆめタウン高梁,Curves,日本、〒716-0061 岡山県高梁市落合町阿部１７００ ゆめタウン高梁 2F,0866-23-1702,https://www.curves.co.jp/gmb690/?s_id=90626,34.7770083,133.5880825,3.3,39,,"月曜日: 10時00分～13時00分, 15時00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"health, point_of_interest, gym, establishment, spa",高梁市落合町阿部１７００ ゆめタウン高梁 2F,高梁市,nearby_search,ChIJiYdtSmOzVjURq0EzGRICQOQ,https://maps.google.com/?place_id=ChIJiYdtSmOzVjURq0EzGRICQOQ,2025-07-28,1.00
159,成羽体育館,その他,日本、〒716-0121 岡山県高梁市成羽町成羽２２５１−１,,,34.7860571,133.5316451,,,,,営業時間不明,営業時間不明,OPERATIONAL,"establishment, gym, point_of_interest, health",高梁市成羽町成羽２２５１−１,高梁市,nearby_search,ChIJMb2NWgBLUTURDqAaMUvPoLk,https://maps.google.com/?place_id=ChIJMb2NWgBLUTURDqAaMUvPoLk,2025-07-28,0.60
160,河川敷 夏キャンプ,その他,日本、〒716-1311 岡山県高梁市巨瀬町 VJ8X+4M,,,34.8653045,133.6492322,,,,,営業時間不明,営業時間不明,OPERATIONAL,"gym, establishment, point_of_interest, health",高梁市,高梁市,nearby_search,ChIJa66WQQCvVjURIVWNfA-qtw8,https://maps.google.com/?place_id=ChIJa66WQQCvVjURIVWNfA-qtw8,2025-07-28,0.60
161,高梁市有漢体育館,その他,日本、〒716-1321 岡山県高梁市有漢町有漢３３８７,0866-57-3200,https://www.city.takahashi.lg.jp/site/kyouikuiinkai/sports1.html,34.9040237,133.6635792,2.5,2,,月曜日: 8時30分～17時15分; 火曜日: 8時30分～17時15分; 水曜日: 8時30分～17時15分; 木曜日: 8時30分～17時15分; 金曜日: 8時30分～17時15分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月～金: 8時30分～17時15分
🚫 定休日: 土・日",土・日定休,OPERATIONAL,"health, gym, point_of_interest, establishment",高梁市有漢町有漢３３８７,高梁市,nearby_search,ChIJoWrvGxOlVjURowQDV1yBTb4,https://maps.google.com/?place_id=ChIJoWrvGxOlVjURowQDV1yBTb4,2025-07-28,0.90
162,新見市民運動公園 新見市民体育館,その他,日本、〒718-0002 岡山県新見市下熊谷２２−２,0867-72-7389,https://www.city.niimi.okayama.jp/kurashi/kurashi_detail/index/20.html,34.997997,133.465458,4,9,,月曜日: 8時15分～21時00分; 火曜日: 8時15分～21時00分; 水曜日: 8時15分～21時00分; 木曜日: 8時15分～21時00分; 金曜日: 8時15分～21時00分; 土曜日: 8時15分～21時00分; 日曜日: 8時15分～17時00分,"⏰ 月～土: 8時15分～21時00分
⏰ 日: 8時15分～17時00分",8:15～21:00,OPERATIONAL,"point_of_interest, gym, health, establishment",新見市下熊谷２２−２,新見市,nearby_search,ChIJgS2fvpfHVjUR_p89ShbTHLE,https://maps.google.com/?place_id=ChIJgS2fvpfHVjUR_p89ShbTHLE,2025-07-28,1.00
163,げんき広場にいみ,その他,日本、〒718-0005 岡山県新見市上市１５−１,0867-71-2168,http://ray-sports.jp/genki_web/,35.0048568,133.439027,4.2,50,,月曜日: 定休日; 火曜日: 9時30分～22時00分; 水曜日: 9時30分～22時00分; 木曜日: 9時30分～22時00分; 金曜日: 9時30分～21時00分; 土曜日: 9時30分～21時00分; 日曜日: 9時30分～18時00分,"🚫 定休日: 月
⏰ 火～木: 9時30分～22時00分
⏰ 金・土: 9時30分～21時00分
⏰ 日: 9時30分～18時00分",月定休,OPERATIONAL,"point_of_interest, establishment, gym, health",新見市上市１５−１,新見市,nearby_search,ChIJ3710oUnGVjURhw7vDn2cLdU,https://maps.google.com/?place_id=ChIJ3710oUnGVjURhw7vDn2cLdU,2025-07-28,1.00
164,カーブス にいみプラザ,Curves,日本、〒718-0003 岡山県新見市高尾２４７７−１ にいみショッピングプラザ 2F,0867-71-5008,https://www.curves.co.jp/gmb690/?s_id=92063,34.9888826,133.4613952,4.8,22,,"月曜日: 10時00分～13時00分, 15���00分～19時00分; 火曜日: 10時00分～13時00分, 15時00分～19時00分; 水曜日: 10時00分～13時00分, 15時00分～19時00分; 木曜日: 10時00分～13時00分, 15時00分～19時00分; 金曜日: 10時00分～13時00分, 15時00分～19時00分; 土曜日: 10時00分～13時00分; 日曜日: 定休日","⏰ 月:
   午前 10時00分～13時00分
   午後 15���00分～19時00分
⏰ 火～金:
   午前 10時00分～13時00分
   午後 15時00分～19時00分
⏰ 土: 10時00分～13時00分
🚫 定休日: 日",日定休,OPERATIONAL,"point_of_interest, spa, establishment, health, gym",新見市高尾２４７７−１ にいみショッピングプラザ 2F,新見市,nearby_search,ChIJs5tc6e3HVjURIV49CupoCC8,https://maps.google.com/?place_id=ChIJs5tc6e3HVjURIV49CupoCC8,2025-07-28,1.00
165,Qualityof Life,その他,日本、〒718-0003 岡山県新見市高尾２４６５−８,090-2008-7268,,34.990323,133.4579432,5,1,,月曜日: 10時00分～15時00分; 火曜日: 10時00分～12時00分; 水曜日: 10時00分～12時00分; 木曜日: 10時00分～12時00分; 金曜日: 10時00分～12時00分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月: 10時00分～15時00分
⏰ 火～金: 10時00分～12時00分
🚫 定休日: 土・日",土・日定休,OPERATIONAL,"point_of_interest, gym, health, establishment",新見市高尾２４６５−８,新見市,nearby_search,ChIJAUALurbHVjUR8oaxkEoGPfg,https://maps.google.com/?place_id=ChIJAUALurbHVjUR8oaxkEoGPfg,2025-07-28,0.80
166,新見市民運動公園体育館・管理事務所,その他,日本、〒718-0002 岡山県新見市下熊谷２２−２,0867-72-7389,https://www.city.niimi.okayama.jp/kurashi/kurashi_detail/index/20,34.9980704,133.4656088,4.7,3,,,営業時間不明,営業時間不明,OPERATIONAL,"establishment, health, point_of_interest, gym",新見市下熊谷２２−２,新見市,nearby_search,ChIJh-jrE63HVjURBcAbxD7Ti5k,https://maps.google.com/?place_id=ChIJh-jrE63HVjURBcAbxD7Ti5k,2025-07-28,0.80
167,哲西トレーニングルーム,その他,日本、〒719-3812 岡山県新見市哲西町畑木１５８９−３,,,34.9212486,133.3282113,,,,月曜日: 18時30分～20時30分; 火曜日: 定休日; 水曜日: 18時30分～20時30分; 木曜日: 定休日; 金曜日: 18時30分～20時30分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月・水・金: 18時30分～20時30分
🚫 定休日: 火・木・土・日",火・木・土・日定休,OPERATIONAL,"point_of_interest, gym, health, establishment",新見市哲西町畑木１５８９−３,新見市,nearby_search,ChIJlXOjVs7TVjURm-F9GHWwr0c,https://maps.google.com/?place_id=ChIJlXOjVs7TVjURm-F9GHWwr0c,2025-07-28,0.70
168,テツジム岡山,その他,日本、〒705-0035 岡山県備前市木谷２２０−３,090-1359-1901,https://ameblo.jp/ttgmokym,34.7632076,134.2225856,5,5,,月曜日: 18時30分～21時00分; 火曜日: 18時30分～21時00分; 水曜日: 18時30分～21時00分; 木曜日: 18時30分～21時00分; 金曜日: 18時30分～21時30分; 土曜日: 17時30分���20時00分; 日曜日: 定休日,"⏰ 月～木: 18時30分～21時00分
⏰ 金: 18時30分～21時30分
⏰ 土: 17時30分���20時00分
🚫 定休日: 日",日定休,OPERATIONAL,"gym, health, establishment, point_of_interest",備前市木谷２２０−３,備前市,nearby_search,ChIJSa0TujtoVDURUtNF2a0DwYY,https://maps.google.com/?place_id=ChIJSa0TujtoVDURUtNF2a0DwYY,2025-07-28,0.90
169,備前市吉永B&G海洋センター,その他,日本、〒709-0224 岡山県備前市吉永町吉永中２９１−４,0869-84-3776,https://www.bgf.or.jp/center/0043.html,34.810775,134.2110692,3.8,8,,月曜日: 17時00分～21時00分; 火曜日: 9時00分～21時00分; 水曜日: 9時00分～21時00分; 木曜日: 9時00分～21時00分; 金曜日: 9時00分～21時00分; 土曜日: 9時00分～21時00分; 日曜日: 9時00分～17時00分,"⏰ 月: 17時00分～21時00分
⏰ 火～土: 9時00分～21時00分
⏰ 日: 9時00分～17時00分",17:00～21:00,OPERATIONAL,"point_of_interest, health, gym, establishment",備前市吉永町吉永中２９１−４,備前市,nearby_search,ChIJw9u_ufhCVDURHN5waHT0LaE,https://maps.google.com/?place_id=ChIJw9u_ufhCVDURHN5waHT0LaE,2025-07-28,1.00
170,カルチャースタジオ・Likeit,その他,日本、〒701-3204 岡山県備前市日生町日生１６５４−１,0869-92-4323,http://likeit-hinase.com/,34.7320737,134.2594113,3.5,2,,月曜日: 11時00分～23時00分; 火曜日: 11時00分～23時00分; 水曜日: 11時00分～23時00分; 木曜日: 11時00分～23時00分; 金曜日: 11時00分～23時00分; 土曜日: 定休日; 日曜日: 定休日,"⏰ 月～金: 11時00分～23時00分
🚫 定休日: 土・日",土・日定休,OPERATIONAL,"gym, health, point_of_interest, establishment",備前市日生町日生１６５４−１,備前市,nearby_search,ChIJRQR3q7hnVDURyn5E2HKq1JM,https://maps.google.com/?place_id=ChIJRQR3q7hnVDURyn5E2HKq1JM,2025-07-28,0.90
